SiteFactID,SiteSourceID,Name,UDSNumber,Phone,Fax,AdminPhone,Site,Hours,MigrantHealth,CommunityHealth,SchoolBased,PublicHousing,Homeless,Address,City,State,ZIP,LocationSetting,LocationType,HealthCenterType,OperationalSchedule,OperatingCalendar,CountyFIPS,County,StateCountyFIPS,StateFIPS,State_Name,HHSRegion,BPHCAssignedNumber,SiteOpenDate,SiteAddtoScopeDate,lat,lon,filter_$
9071,F506A29C-7A6D-4EE0-9703-E7D42C9E5B44,GULF COUNTY HEALTH DEPT./ST. JOSEPH CARE OF FL,45940,850-227-1276 x103,850-227-7589,850-227-1276 x103,http://www.doh.state.fl.us/chdGulf/index.htm,61,N,Y,N,N,N,2475 Garrison Ave,Port Saint Joe,FL,32456-5265,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,45,Gulf,12045,12,Florida,Region IV,BPS-H80-005119,37561,37561,29.794282,-85.286785,1
9072,5FBC39CA-A28D-4C62-9C73-F57F482C6E66,SOUTH DADE SENIOR SBHC,04032X,305-247-4244,305-248-3867,305-252-4853,www.chisouthfl.org,40,Y,Y,N,N,Y,28401 SW 167th Ave,Homestead,FL,33030-2005,School,Permanent,Service Delivery Site,Full-Time,Year-Round,86,Miami-Dade,12086,12,Florida,Region IV,BPS-H80-005420,39162,39162,25.502853,-80.461286,1
9108,050292F1-AC01-44E6-AF4D-CAF2EE9DF7A0,POINCIANA PARK ELEMENTARY,04033I,305-696-1501,305-805-1715,305-805-1700,www.jtchc.org,40,N,Y,N,N,N,6745 NW 23rd Ave,Miami,FL,33147-6839,School,Seasonal,Service Delivery Site,Part-Time,Seasonal,86,Miami-Dade,12086,12,Florida,Region IV,BPS-H80-007139,35855,35855,25.835972,-80.235229,1
9112,6B0D69D8-2527-4345-B6F7-8839F58AA671,FAMILY HEALTH CENTER OF COLUMBIA COUNTY,48970,386-758-5552,386-752-9143,386-755-5685,,42,N,Y,N,N,N,173 NW Albritton Ln,Lake City,FL,32055-4451,All Other Clinic Types,Permanent,Administrative/Service Delivery Site,Full-Time,Year-Round,23,Columbia,12023,12,Florida,Region IV,BPS-H80-002995,30684,30684,30.219637,-82.639499,1
9124,284F0BCC-4F05-48F0-8E34-2F8F6C353BBD,Immokalee Family Care Center,,239-657-6363,239-658-3051,239-658-3000,www.collier.org,40,Y,Y,N,N,N,508 N 9th St Ste 142,Immokalee,FL,34142-3146,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,21,Collier,12021,12,Florida,Region IV,BPS-H80-009167,40182,40123,26.426178,-81.425585,1
9160,49C77BC1-F13C-4D5F-A5C7-34C344168C69,Palm Lakes Elementary School,,,305-828-6136,305-823-6970,unkn,40,N,Y,N,N,N,7450 W 16th Ave,Hialeah,FL,33014-3832,School,Seasonal,Service Delivery Site,Unknown,Seasonal,86,Miami-Dade,12086,12,Florida,Region IV,BPS-H80-007515,39142,39602,25.89027,-80.315882,1
9166,BD71F6B2-4B98-4E0F-82DA-82EA7200D627,Paul W. Bell Middle School,,305-220-2075,,305-576-6611 x612,,40,N,Y,N,N,N,11850 NW 2nd St,Miami,FL,33182-1342,School,Permanent,Service Delivery Site,Full-Time,Year-Round,86,Miami-Dade,12086,12,Florida,Region IV,BPS-H80-007614,39661,39673,25.769816,-80.388084,1
9185,8F972EE1-7DEE-4B73-A4A6-ACC6DE1BF6F6,DEERFIELD BEACH HIGH SCHOOL HC,041294S,754-322-0712,954-831-2707,754-322-0712,WWW.BROWARDHEALTH.ORG/BODY.CFM?ID=846,40,N,N,N,N,Y,910 SW 15th St,Deerfield Beach,FL,33441-6222,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,11,Broward,12011,12,Florida,Region IV,BPS-H80-003772,37165,37165,26.297297,-80.116169,1
9191,BA499630-EA8B-4D85-A8F7-0FAB0E61168A,CITRUS MED,043818A,305-424-3120,305-825-1645,305-424-4160,www.citrushealth.com,40,N,Y,N,N,N,4125 W 20th Ave,Hialeah,FL,33012-5874,All Other Clinic Types,Permanent,Administrative/Service Delivery Site,Full-Time,Year-Round,86,Miami-Dade,12086,12,Florida,Region IV,BPS-H80-000397,38362,38362,25.859442,-80.322288,1
9201,C027FB57-4199-44D6-9835-2572E3DA384C,THOMAS E. LANGLEY MEDICAL CENTER,,352-793-5900,352-793-6269,352-793-5900,www.langleymedical.com,46,N,Y,N,N,N,1389 S Us 301,Sumterville,FL,33585-5143,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,119,Sumter,12119,12,Florida,Region IV,BPS-H80-008076,39493,39499,28.736166,-82.068553,1
9223,B4248DC5-7B57-4E94-BAAC-E80841F132A8,Van E Blanton Elementary,,305-696-9241,,305-805-1700,,40,N,Y,N,N,N,10327 NW 11th Ave,Miami,FL,33150-1021,School,Seasonal,Service Delivery Site,Full-Time,Seasonal,86,Miami-Dade,12086,12,Florida,Region IV,BPS-H80-011218,40770,40969,25.869368,-80.216018,1
9244,9CE6CEDB-9FFF-441F-900F-717656370506,BROADWAY FAMILY DENTAL OFFICE,04168K,239-344-2335,239-390-0523,239-278-3600,www.fhcswf.org,40,Y,Y,N,N,Y,3600 Broadway,Fort Myers,FL,33901-8002,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,71,Lee,12071,12,Florida,Region IV,BPS-H80-002503,37073,37073,26.611256,-81.867528,1
9246,CF6B85E9-FB9C-4E77-86E4-EB2A73635FF4,RONALD MCDONALD CARE MOBILE,04170J,239-658-3025,239-658-3051,239-658-3025,www.Collier.org,24,Y,Y,N,N,N,1454 Madison Ave W,Immokalee,FL,34142-2200,All Other Clinic Types,Mobile Van,Service Delivery Site,Part-Time,Year-Round,21,Collier,12021,12,Florida,Region IV,BPS-H80-007372,38197,38197,26.442422,-81.432685,1
9269,A67CA2A9-2AB1-4F33-9CF1-0C63353D4ED7,Brownsville Middle School,,305-758-3673,305-805-1715,305-805-1700,www.jtchc.org,40,N,Y,N,N,N,4899 NW 24th Ave,Miami,FL,33142-3620,School,Seasonal,Service Delivery Site,Part-Time,Seasonal,86,Miami-Dade,12086,12,Florida,Region IV,BPS-H80-005747,39172,39172,25.819961,-80.236566,1
9280,C4231D5E-A159-4316-AE94-9C450B6F910C,Dr. Fred Brown Children's Health Center,,863-763-1951,,863-357-1117,,,Y,Y,N,N,N,2015 Highway 441 N,Okeechobee,FL,34972,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,93,Okeechobee,12093,12,Florida,Region IV,BPS-H80-010370,,40596,27.262461,-80.829937,1
9338,3D19DE28-130E-4EED-BD4E-A8A2B73AE7B5,Shadowlawn Elementary School,,305-758-3673,305-805-1715,305-805-1700,www.jtchc.org,40,N,Y,N,N,N,149 NW 49th St,Miami,FL,33127-2108,School,Seasonal,Service Delivery Site,Part-Time,Seasonal,86,Miami-Dade,12086,12,Florida,Region IV,BPS-H80-006899,39172,39172,25.820754,-80.198783,1
9347,E9662B1F-9A7A-49ED-B6B9-16A5264BF99C,INTERLACHEN FAMILY MEDICAL CENTER,04034E,386-684-4914,386-684-6524,386-328-0108,,40,Y,Y,N,N,N,1213 State Road 20,Interlachen,FL,32148-2737,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,107,Putnam,12107,12,Florida,Region IV,BPS-H80-000532,27760,28135,29.625911,-81.898986,1
9353,4009AE4E-F9D4-44ED-9885-8A6985213EAB,C.L. BRUMBACK HEALTH CENTER,04174A,561-996-1600,561-996-1612,561-996-1600 x1642,www.pbchd.com/centers/center_belle_glade.html,51,Y,Y,N,N,Y,38754 State Road 80,Belle Glade,FL,33430-5615,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,99,Palm Beach,12099,12,Florida,Region IV,BPS-H80-003045,20576,26299,26.7257,-80.664303,1
9376,0BBC00CD-A74D-4A29-B1E4-E660604C6FAF,MADISON NURSING HOME,04038P,850-973-4880,850-973-3900,850-973-4880,http://www.ucomparehealthcare.com/nhs/florida/madison_nursing_center.html,2,N,Y,N,N,N,2481 W U S Hwy 90,Madison,FL,32340,Nursing Home,Intermittent,Service Delivery Site,Full-Time,Year-Round,79,Madison,12079,12,Florida,Region IV,BPS-H80-005091,36982,36982,30.481706,-83.449867,1
9379,B8F8D8CB-2887-46F4-BE46-F676CF518B86,LAWTON CHILES CHILDREN &amp; FAM HCC,04431A,941-708-8600,941-708-8620,941-776-4000,WWW.MCRHS.ORG,55,Y,Y,N,N,N,1515 26th Ave E,Bradenton,FL,34208-7707,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,81,Manatee,12081,12,Florida,Region IV,BPS-H80-005444,36171,36171,27.476995,-82.546061,1
9398,663FC95B-0D13-4CD7-B05A-63D9B0D3D118,NORLAND MEDICAL CENTER,04033Q,305-694-6270,305-805-1715,305-805-1700,www.jtchc.org,40,N,Y,N,N,N,18360 NW 7th Ave,Miami,FL,33169-4410,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,86,Miami-Dade,12086,12,Florida,Region IV,BPS-H80-002209,37530,37530,25.942975,-80.213228,1
9439,710D4A3F-AEE1-44E9-B95D-A102AFBB0A18,Palms Pediatrics,,352-463-2374,,352-463-4501,,40,N,Y,N,N,N,1010 NW 8th Ave Ste A,Gainesville,FL,32601-4946,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,1,Alachua,12001,12,Florida,Region IV,BPS-H80-009079,40057,40057,29.659417,-82.33541,1
9448,C8D33986-E77A-4178-9AD1-237A01231151,North Port Health Center-dental temp,,941-548-0100,941-548-0105,941-548-0123,http://dohiws.hoh.ad.stak.fl.us./CHDSarasota/,42,N,Y,N,N,N,7820 Tamiami Trl S,Venice,FL,34293-5120,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,115,Sarasota,12115,12,Florida,Region IV,BPS-H80-008994,40087,40087,27.049421,-82.327949,1
8,92DC6B0D-F536-4F4F-961C-F631F2BD3D52,JCHCC River Edge Clinic,,,,504-463-3002,,,N,Y,N,N,N,11312 Jefferson Hwy,River Ridge,LA,70123-1709,All Other Clinic Types,Permanent,Service Delivery Site,Unknown,Year-Round,51,Jefferson,22051,22,Louisiana,Region VI,BPS-H80-008237,39264,39873,29.970419,-90.235722,1
76,A492D591-DF5E-4A08-A3D3-6F0EABC41431,Evangeline Parish Mobile Site,,337-942-3390,,337-942-3390,,40,N,Y,N,N,N,505 E Lincoln Rd,Ville Platte,LA,70586-3514,All Other Clinic Types,Mobile Van,Service Delivery Site,Full-Time,Year-Round,39,Evangeline,22039,22,Louisiana,Region VI,BPS-H80-010955,,40828,30.693916,-92.264881,1
206,8EC9C50B-7F8B-4A84-A30F-EEA4D02FCB71,TECHE ACTION @ HOUMA,06018D,985-851-1717,985-851-7183,337-828-2550 x104,www.tabhealth.org,40,N,Y,N,N,N,809 W Tunnel Blvd,Houma,LA,70360-5555,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,109,Terrebonne,22109,22,Louisiana,Region VI,BPS-H80-005275,38734,38734,29.592375,-90.735221,1
246,9C35A4C5-9146-4F19-94FE-B92F482538D6,ST. CHARLES COMMUNITY HEALTH CENTER INC.,613350,985-785-5800,985-785-2104,985-785-5800 x5803,www.stcchc.org,44,N,Y,N,N,N,843 Milling Ave,Luling,LA,70070-4442,All Other Clinic Types,Permanent,Administrative/Service Delivery Site,Full-Time,Year-Round,89,St. Charles,22089,22,Louisiana,Region VI,BPS-H80-004076,37625,37625,29.924271,-90.369442,1
335,793CE621-AEB6-430D-A3F6-60E2DBF1A17F,The Multipractice Clinic for Oral Health Services,,985-878-0066,,985-878-0066,,40,Y,Y,N,N,N,301 W 4th St,Independence,LA,70443-2388,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,105,Tangipahoa,22105,22,Louisiana,Region VI,BPS-H80-010256,39448,40529,30.635251,-90.502128,1
345,B8855D73-A91C-41AD-A143-AECB1AEBC3E4,Jewel Newman Community Center,,225-774-1120,,225-774-1198,,40,N,Y,N,N,Y,2013 Central Rd,Baton Rouge,LA,70807-3918,All Other Clinic Types,Permanent,Administrative/Service Delivery Site,Full-Time,Year-Round,33,East Baton Rouge,22033,22,Louisiana,Region VI,BPS-H80-010547,40724,40680,30.535553,-91.173136,1
348,4D1CD088-454D-4CBA-A533-3DD29885ACAC,EXCELth Family Health Center - Algiers,,504-526-1179,504-526-1199,504-524-1210,www.excelth.com,48,N,Y,N,N,N,4422 General Meyer Ave Ste 103,New Orleans,LA,70131-4330,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,71,Orleans,22071,22,Louisiana,Region VI,BPS-H80-010581,40603,40696,29.934617,-90.009168,1
502,C3754027-6550-4472-9783-B1832B186E73,CLINTON MIDDLE HEALTH CENTER,061898A,225-683-8877,225-683-1312,225-683-5292 x124,www.rkmcare.org,40,N,Y,N,N,N,12126 Liberty St,Clinton,LA,70722-3017,School,Permanent,Service Delivery Site,Full-Time,Year-Round,37,East Feliciana,22037,22,Louisiana,Region VI,BPS-H80-003891,36465,38361,30.875981,-91.014599,1
577,65C88D90-FB48-42A4-AF3B-BC83E423D79B,Surrey Street Community Health Center,,337-000-0000,,337-365-4945 x128,,45,N,Y,N,N,N,1002 12th St,Lafayette,LA,70501-6224,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,55,Lafayette,22055,22,Louisiana,Region VI,BPS-H80-010372,,40596,30.226878,-92.002488,1
580,FE91544C-6462-4C6B-B478-1284C874E5A9,CATAHOULA PARISH HOSPITAL SERVICES DISTRICT,62480,318-389-5727,318-389-4028,318-389-5727 x207,,40,N,Y,N,N,N,307 Chisum St,Sicily Island,LA,71368-4807,All Other Clinic Types,Permanent,Administrative/Service Delivery Site,Full-Time,Year-Round,25,Catahoula,22025,22,Louisiana,Region VI,BPS-H80-000449,28867,28867,31.852408,-91.660754,1
617,7706B052-DB3B-4555-A269-832E8D29C3BE,EAST IBERVILLE ELEM/HIGH SCHOOL,06476A,225-642-9911,225-642-9912,225-642-9676,sgchceastside.ws,40,N,Y,N,N,N,3285 Highway 75,Saint Gabriel,LA,70776-4409,School,Seasonal,Service Delivery Site,Full-Time,Seasonal,47,Iberville,22047,22,Louisiana,Region VI,BPS-H80-002893,34700,35070,30.26284,-91.10594,1
796,8F99FADC-3FBF-486A-8BE4-DE439C6889B8,ST. CHARLES COMMUNITY HEALTH CENTER INC.  KENNER PEDIATRICS,061335B,504-712-7800,985-785-2104,985-785-5800 x5803,www.stcchc.org,40,N,Y,N,N,N,200 W Esplanade Ave Ste 310,Kenner,LA,70065-2474,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,51,Jefferson,22051,22,Louisiana,Region VI,BPS-H80-004895,38357,38357,30.0231,-90.271184,1
871,8A959FA0-15C8-4154-ACF6-33E9153FAF71,Paul Maillard Location,,985-331-0046,985-331-0076,985-785-5800,www.stcchc.org,40,N,Y,N,N,N,201 Paul Maillard Rd,Luling,LA,70070-4203,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,89,St. Charles,22089,22,Louisiana,Region VI,BPS-H80-008431,39753,39884,29.933829,-90.364774,1
901,6EB02B13-3C6A-4717-A95F-C802A7116610,Council for the Advancement of Social Services and Education dba CASSE/Community Health Institute,,,,318-872-1015,,,,,,,,907 Polk St,Mansfield,LA,71052-2520,All Other Clinic Types,Permanent,Service Delivery Site,Unknown,Year-Round,31,De Soto,22031,22,Louisiana,Region VI,BPS-LAL-010162,,40380,32.037714,-93.701968,1
920,3CE00C27-B36A-454A-9E14-FA52C91F995F,Clinton Middle Health Center @ East Feliciana Middle School,,225-683-1340,225-683-1349,225-683-5292 x181,,40,N,Y,N,N,N,10410 Plank Rd,Clinton,LA,70722-3710,All Other Clinic Types,Seasonal,Service Delivery Site,Full-Time,Seasonal,37,East Feliciana,22037,22,Louisiana,Region VI,BPS-H80-010428,39799,40613,30.855953,-91.009744,1
1051,7C5BBF02-2DE5-44D1-AD93-17B0D946AA04,INNIS COMMUNITY HEALTH CENTER,610680,225-492-3775,225-492-3782,225-492-3775,,40,N,Y,N,N,N,6450 La Highway 1 Ste B,Innis,LA,70747,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,77,Pointe Coupee,22077,22,Louisiana,Region VI,BPS-H80-000550,37152,37152,30.876254,-91.67891,1
1094,F563D9B5-E5D7-46B8-8B03-AD8BDADB1EFB,EXCELTH INC. HEALTH CARE NETWORK,62870,504-524-1210,504-524-1491,504-524-1210,www.excelth.com,40,N,Y,N,N,N,1515 Poydras St,New Orleans,LA,70112-3723,All Other Clinic Types,Permanent,Administrative/Service Delivery Site,Full-Time,Year-Round,71,Orleans,22071,22,Louisiana,Region VI,BPS-H80-003793,33800,33743,29.951899,-90.078544,1
1153,7E1010F6-04DB-4CED-9382-67860995327F,St. Thomas Community Health Center,,504-529-5558,,504-529-5558,,,N,Y,N,N,N,1020 Saint Andrew St,New Orleans,LA,70130-5022,All Other Clinic Types,Permanent,Service Delivery Site,Unknown,Year-Round,71,Orleans,22071,22,Louisiana,Region VI,BPS-H80-008402,31778,39873,29.930401,-90.074109,1
1189,4B6F11C1-F8A3-4455-AB98-AA2DF6356438,CONCORDIA COMMUNITY HEALTH CTR,06248I,318-757-6969,318-757-6966,318-389-5727 x207,,40,N,Y,N,N,N,1810 Ee Wallace Blvd N Ste 6,Ferriday,LA,71334-2253,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,29,Concordia,22029,22,Louisiana,Region VI,BPS-H80-003707,38361,38361,31.648132,-91.553388,1
1197,3044C16A-6E7F-4A8F-85B6-FC11FE8C93A2,WISNER MEDICAL CLINIC,06248B,318-724-7008,318-724-7646,318-389-5727,,40,N,Y,N,N,N,126 Watson Rd,Wisner,LA,71378-4660,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,41,Franklin,22041,22,Louisiana,Region VI,BPS-H80-005575,34911,34911,31.986248,-91.655875,1
1245,137F0D8D-0C9B-4AA5-A892-49D706420241,Winn CHC Temporary Site,,318-648-0375,,318-648-0375,www.winnchc.org,40,N,Y,N,N,N,100 S Magnolia St,Winnfield,LA,71483-2684,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,127,Winn,22127,22,Louisiana,Region VI,BPS-H80-009038,39934,39980,31.927519,-92.64757,1
1247,F4FB69F9-6674-4AE0-8580-4424E7DB983D,Southeast Community Health Systems - Greensburg Location,63710,888-414-7247,888-334-9386,888-414-7247 x225,www.shchc.org,40,N,Y,N,N,N,490 Sitman St,Greensburg,LA,70441,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,91,St. Helena,22091,22,Louisiana,Region VI,BPS-H80-001534,34274,34274,30.82793,-90.667129,1
1317,71314203-C6E6-4584-8214-4D73023BECFE,FRANKLIN HEALTH CARE CENTER,06018C,337-828-1918,337-828-2873,337-828-2550 x104,www.franklincare.com,40,N,Y,N,N,N,1907 Chinaberry St,Franklin,LA,70538-5236,Nursing Home,Permanent,Service Delivery Site,Full-Time,Year-Round,101,St. Mary,22101,22,Louisiana,Region VI,BPS-H80-001730,29957,29957,29.790834,-91.521083,1
1355,90601362-CB1E-4CB0-8776-6C49F504BC3B,ST. GABRIEL HEALTH CLINIC INC.,64760,225-642-9676,225-642-9696,225-642-9676,www.sgchceastside.ws,40,N,Y,N,N,N,5760 Monticello Dr,Saint Gabriel,LA,70776-4412,All Other Clinic Types,Permanent,Administrative/Service Delivery Site,Full-Time,Year-Round,47,Iberville,22047,22,Louisiana,Region VI,BPS-H80-002394,34335,34343,30.258573,-91.102686,1
1395,C1C0B764-9872-410D-B47C-D045D5CA6012,Southeast Community Health Systems - Albany Location,06371G,888-414-7247,888-334-9386,888-414-7247,www.shchc.org,40,N,Y,N,N,N,29565 S Montpelier Rd,Albany,LA,70711-3902,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,63,Livingston,22063,22,Louisiana,Region VI,BPS-H80-004609,39449,39449,30.49832,-90.582555,1
1430,DB83C81E-D75C-4898-B7EA-9C0BD0101021,MIRACLE PLAZA,06709A,315-487-4400,318-487-0525,318-487-4400,,4,N,Y,N,N,N,4114 Miracle Plaza Dr # A,Alexandria,LA,71302,All Other Clinic Types,Permanent,Service Delivery Site,Part-Time,Year-Round,79,Rapides,22079,22,Louisiana,Region VI,BPS-H80-006801,39107,39107,31.262845,-92.426114,1
1526,30A793B4-F288-4AFE-ACEA-3D7C37B6F4B8,Inspire Charter Academy,,225-650-2000,225-650-2089,225-650-2024,,40,N,Y,N,N,N,5454 N Foster Dr,Baton Rouge,LA,70805-3031,School,Permanent,Service Delivery Site,Full-Time,Year-Round,33,East Baton Rouge,22033,22,Louisiana,Region VI,BPS-H80-010879,40787,40794,30.499117,-91.141046,1
1624,A8C628DC-3EB6-4BDD-9C6B-2BFA83DFD56C,Jackson Complex Health Center,,,225-683-1312,225-683-5292 x115,www.rkmcare.org,32,N,Y,N,N,N,3501 Highway 10,Jackson,LA,70748-6238,All Other Clinic Types,Seasonal,Service Delivery Site,Unknown,Seasonal,125,West Feliciana,22125,22,Louisiana,Region VI,BPS-H80-007803,38687,39659,30.835609,-91.190625,1
1638,B9E16963-4FC0-435C-8535-40B4D22BDD3A,SWLA Center for Health Services,,337-769-9451,337-439-3224,337-439-9983 x1115,www.swlahealth.org,40,N,Y,N,Y,N,716 Hellen St,Lafayette,LA,70501-3468,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,55,Lafayette,22055,22,Louisiana,Region VI,BPS-H80-001445,39595,39324,30.241012,-92.026197,1
1899,4CC681BB-0703-4376-AC04-8D86C21C5E74,Surrey Street Community Health Center,,337-456-4153,,337-365-4945 x128,www.icchc.org,40,N,Y,N,N,N,1004 Surrey St,Lafayette,LA,70501-6143,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,55,Lafayette,22055,22,Louisiana,Region VI,BPS-H80-011068,40854,40891,30.22538,-92.000629,1
2034,6168DF39-1137-4696-B6F6-482EFFA04260,TENSAS COMMUNITY HEALTH CENTER,062235A,318-766-1968,318-766-9090,318-766-1968,www.tensashealth.org,40,N,Y,N,N,N,1115 Levee St,Saint Joseph,LA,71366,All Other Clinic Types,Permanent,Administrative/Service Delivery Site,Full-Time,Year-Round,107,Tensas,22107,22,Louisiana,Region VI,BPS-H80-001630,38361,38361,31.9145,-91.233739,1
2253,969EFBCF-CC59-4B41-99F2-681051CA0096,David Raines Community Health Center Administration,,318-425-2252,318-227-8510,318-227-3350,davidraineschc.org,,N,Y,N,N,N,To Be Determined,Shreveport,LA,71107,All Other Clinic Types,Permanent,Administrative,Full-Time,Year-Round,17,Caddo,22017,22,Louisiana,Region VI,BPS-H80-008723,40544,39993,32.581445,-93.892159,1
2307,DE7DF8C8-4D50-4A0E-83AF-6278B3FE54A5,Lanier Elementary Healthy Students,,225-774-1120,225-774-1160,225-774-1120,,40,N,Y,N,N,Y,4705 Lanier Dr,Baton Rouge,LA,70812-4020,School,Seasonal,Service Delivery Site,Full-Time,Seasonal,33,East Baton Rouge,22033,22,Louisiana,Region VI,BPS-H80-009119,40018,40078,30.493358,-91.107502,1
2376,29F30F71-9785-499E-998F-E0696B7C9514,The Multipractice Clinic for Mental Health Services,,985-878-0066,,985-878-0066,,40,Y,Y,N,N,N,300 W 4th St,Independence,LA,70443-2387,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,105,Tangipahoa,22105,22,Louisiana,Region VI,BPS-H80-010221,39448,40505,30.635235,-90.502112,1
2395,2671FD49-FE60-4ABA-8541-540FD1FE5368,Tulane Adolescent Drop-In Clinic,,504-988-1667,,504-988-1667,,37,N,N,N,N,Y,1434 N Rampart St,New Orleans,LA,70116-1912,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,71,Orleans,22071,22,Louisiana,Region VI,BPS-H80-001873,12/31/1899,34213,29.966063,-90.063369,1
2438,8EC09401-200D-4840-96C8-B40EB35027A5,Common Ground Health Clinic,,504-361-9800,500-368-9836,504-365-8800,,,,,,,,1400 Teche St,New Orleans,LA,70114-5843,All Other Clinic Types,Permanent,Service Delivery Site,Unknown,Year-Round,71,Orleans,22071,22,Louisiana,Region VI,BPS-LAL-010340,40448,40448,29.941096,-90.051903,1
2761,71631BF4-4F26-4694-A6E8-9CF098485D3A,TECHE ACTION CLINIC,60180,337-828-2550,337-828-2873,337-828-2550 x104,www.tabhealth.org,72,N,Y,N,N,N,1115 Weber St,Franklin,LA,70538-4124,All Other Clinic Types,Permanent,Administrative/Service Delivery Site,Full-Time,Year-Round,101,St. Mary,22101,22,Louisiana,Region VI,BPS-H80-003423,27030,27038,29.799434,-91.505121,1
2797,37F7E0BE-3A97-4390-951B-D3284281A15A,SOUTHWEST LA PRIMARY HEALTH CARE,62900,337-942-2005,337-942-8644,337-942-3390,http://www.swlphc.com,48,N,Y,N,N,N,8762 Highway 182,Opelousas,LA,70570-5603,All Other Clinic Types,Permanent,Service Delivery Site,Full-Time,Year-Round,97,St. Landry,22097,22,Louisiana,Region VI,BPS-H80-004661,34001,34001,30.56559,-92.073309,1
2831,91F8A6A7-9440-4DB0-98E1-B99723CE6B61,Grace Nursing Home,,,225-683-1312,225-683-5292 x115,www.rkmcare.org,5,N,Y,N,N,N,9725 Grace Ln,Clinton,LA,70722-4925,Nursing Home,Permanent,Service Delivery Site,Unknown,Year-Round,37,East Feliciana,22037,22,Louisiana,Region VI,BPS-H80-007808,36161,39659,30.835331,-90.997502,1
2887,32F13734-2B85-4CED-9231-1712A2186685,PRIMARY HEALTH SERVICES CENTER,68480,318-388-1250,318-388-0948,318-388-1250,,45,N,Y,N,Y,Y,2913 Betin Ave,Monroe,LA,71201-7257,Unknown,Permanent,Administrative,Full-Time,Year-Round,73,Ouachita,22073,22,Louisiana,Region VI,BPS-H80-000541,37261,37261,32.519589,-92.088623,1
